Open,High,Low,Close,Volume,Label
17000.0,17120.0,16840.0,17000.0,12179600.0,-1.0
17000.0,17000.0,16680.0,16940.0,9496800.0,1.0
16860.0,17020.0,16800.0,17000.0,11259900.0,-1.0
16960.0,16960.0,16720.0,16900.0,10079450.0,-1.0
16560.0,16800.0,16520.0,16740.0,13623150.0,1.0
16920.0,17040.0,16740.0,16880.0,15089150.0,1.0
17100.0,17500.0,17100.0,17400.0,19432400.0,-1.0
17060.0,17180.0,17000.0,17040.0,13486550.0,-1.0
16800.0,16880.0,16480.0,16660.0,20417200.0,-1.0
16780.0,16780.0,16300.0,16420.0,17307750.0,-1.0
15840.0,16100.0,15780.0,15780.0,30392500.0,-1.0
15400.0,15780.0,15200.0,15200.0,30296350.0,-1.0
15000.0,15060.0,13920.0,14480.0,49299200.0,-1.0
15200.0,15200.0,14400.0,14400.0,49244500.0,-1.0
13760.0,14500.0,13760.0,14160.0,39580150.0,-1.0
14420.0,14440.0,14000.0,14140.0,33844600.0,1.0
14700.0,15000.0,14520.0,15000.0,30042550.0,1.0
15020.0,15200.0,14820.0,15040.0,14649850.0,-1.0
14960.0,14980.0,14060.0,14180.0,35336000.0,-1.0
13760.0,13940.0,13440.0,13600.0,28970600.0,1.0
13680.0,14040.0,13660.0,13820.0,20900650.0,1.0
14000.0,14700.0,13980.0,14460.0,24617300.0,-1.0
14480.0,14700.0,14000.0,14160.0,18508650.0,1.0
14740.0,14760.0,14420.0,14500.0,19039800.0,1.0
14340.0,14680.0,14340.0,14520.0,10612300.0,1.0
14840.0,14840.0,14480.0,14660.0,13001850.0,1.0
14820.0,14960.0,14720.0,14840.0,12629600.0,1.0
14940.0,14940.0,14620.0,14880.0,14495500.0,1.0
15180.0,15760.0,14880.0,15420.0,35833750.0,-1.0
15300.0,15620.0,15260.0,15380.0,12915400.0,-1.0
15100.0,15120.0,14600.0,14620.0,13853900.0,-1.0
14520.0,14720.0,14200.0,14540.0,13213350.0,1.0
14660.0,15560.0,14660.0,15460.0,17512500.0,1.0
15600.0,16040.0,15560.0,15960.0,28730500.0,-1.0
15700.0,16240.0,15540.0,15600.0,18082650.0,-1.0
15600.0,15620.0,14820.0,15060.0,27540950.0,1.0
15680.0,15680.0,15300.0,15420.0,21318350.0,1.0
15880.0,16220.0,15840.0,15960.0,23811100.0,1.0
16000.0,16280.0,15760.0,16160.0,12327650.0,1.0
16220.0,16360.0,15920.0,16220.0,13997500.0,1.0
16380.0,16560.0,16020.0,16260.0,17063100.0,-1.0
15920.0,16000.0,15560.0,15800.0,15331100.0,-1.0
15280.0,15600.0,15020.0,15160.0,21822900.0,1.0
15200.0,15740.0,15180.0,15500.0,24018800.0,1.0
16100.0,16100.0,15820.0,16080.0,16526300.0,1.0
16480.0,16500.0,15820.0,16140.0,24316950.0,1.0
16080.0,16960.0,16080.0,16740.0,27675450.0,1.0
16600.0,16800.0,16220.0,16800.0,25780600.0,-1.0
16100.0,16640.0,15920.0,16560.0,32895000.0,1.0
16480.0,17000.0,16340.0,16840.0,32102800.0,1.0
17480.0,17580.0,16840.0,17100.0,29969000.0,1.0
17300.0,17620.0,17000.0,17200.0,26509200.0,1.0
17560.0,17700.0,17440.0,17480.0,17246250.0,1.0
17700.0,17700.0,17380.0,17620.0,22915500.0,1.0
17440.0,17980.0,17400.0,17960.0,21528500.0,-1.0
17960.0,17980.0,17620.0,17800.0,16266150.0,-1.0
17420.0,17880.0,17420.0,17720.0,10850500.0,1.0
17800.0,17900.0,17620.0,17800.0,10675550.0,-1.0
17500.0,17860.0,17420.0,17660.0,13844300.0,1.0
17700.0,17720.0,17400.0,17720.0,10704100.0,1.0
17720.0,18400.0,17660.0,18140.0,28436600.0,1.0
18400.0,18500.0,18140.0,18340.0,23307000.0,1.0
18260.0,18860.0,18220.0,18820.0,18769250.0,1.0
18720.0,19020.0,18700.0,18900.0,18208000.0,-1.0
18660.0,18920.0,18540.0,18680.0,12504750.0,-1.0
18580.0,18780.0,18380.0,18480.0,17443050.0,1.0
18560.0,18920.0,18540.0,18900.0,26884350.0,1.0
18820.0,19400.0,18660.0,19360.0,23792400.0,1.0
19360.0,19980.0,19240.0,19800.0,30983650.0,-1.0
19400.0,19560.0,19320.0,19420.0,28454600.0,-1.0
19240.0,19420.0,19160.0,19340.0,16408700.0,1.0
19660.0,20100.0,19640.0,20100.0,26704800.0,-1.0
19920.0,20000.0,19720.0,19860.0,14018050.0,-1.0
19720.0,19800.0,19300.0,19400.0,17069900.0,1.0
19400.0,19760.0,19320.0,19700.0,19304250.0,-1.0
19340.0,19460.0,18700.0,18700.0,31006050.0,1.0
18900.0,19680.0,18600.0,19660.0,24246750.0,1.0
19760.0,20040.0,19740.0,19920.0,14136050.0,-1.0
19720.0,20000.0,19600.0,19920.0,11737100.0,-1.0
19900.0,20060.0,19460.0,19500.0,16934350.0,1.0
19640.0,19840.0,19220.0,19600.0,12943350.0,-1.0
19420.0,19540.0,19240.0,19260.0,16310300.0,-1.0
19020.0,19200.0,18840.0,19000.0,12791900.0,1.0
19000.0,19420.0,18860.0,19260.0,12040600.0,-1.0
18960.0,19200.0,18700.0,18700.0,15335700.0,1.0
18440.0,19060.0,18420.0,18860.0,13680750.0,1.0
18580.0,19060.0,18580.0,18940.0,11689400.0,1.0
19180.0,19640.0,19160.0,19560.0,15724000.0,1.0
19800.0,20100.0,19720.0,20100.0,27588450.0,-1.0
20000.0,20200.0,19920.0,20080.0,19579400.0,1.0
20700.0,21600.0,20580.0,21480.0,34717150.0,-1.0
21220.0,21420.0,20800.0,21000.0,21917950.0,1.0
21380.0,21460.0,21160.0,21320.0,14848100.0,-1.0
21140.0,21400.0,20820.0,20880.0,14528550.0,1.0
21000.0,21360.0,20820.0,21120.0,19746900.0,1.0
21140.0,21660.0,20920.0,21280.0,25893000.0,-1.0
20980.0,21480.0,20740.0,21060.0,13804200.0,1.0
21260.0,21680.0,21200.0,21680.0,12163550.0,-1.0
21480.0,21500.0,21000.0,21000.0,13210000.0,-1.0
20680.0,20900.0,20500.0,20800.0,21064350.0,-1.0
20580.0,20720.0,20300.0,20300.0,16963000.0,1.0
20420.0,20900.0,20400.0,20900.0,12263200.0,-1.0
20900.0,20900.0,19680.0,20140.0,20485300.0,1.0
20160.0,20580.0,20140.0,20240.0,13750300.0,1.0
20700.0,21140.0,20620.0,21140.0,20402950.0,-1.0
20900.0,21060.0,20820.0,21040.0,10634550.0,1.0
21120.0,21480.0,21120.0,21360.0,12299050.0,-1.0
21340.0,21500.0,21320.0,21320.0,6216250.0,1.0
21360.0,21600.0,21060.0,21460.0,11133650.0,-1.0
21460.0,21460.0,21200.0,21220.0,11023850.0,-1.0
21240.0,21540.0,21140.0,21160.0,10923900.0,1.0
21400.0,21600.0,21300.0,21600.0,13151350.0,1.0
21860.0,22100.0,21840.0,22100.0,16927750.0,-1.0
22100.0,22200.0,21500.0,21600.0,17103700.0,-1.0
21460.0,21580.0,21100.0,21100.0,17298400.0,-1.0
21120.0,21320.0,20600.0,20800.0,18816250.0,-1.0
20800.0,20820.0,20300.0,20320.0,19283000.0,1.0
20420.0,20720.0,20420.0,20520.0,20414800.0,-1.0
20340.0,20480.0,20280.0,20420.0,19110150.0,1.0
20320.0,20580.0,20220.0,20560.0,18511000.0,1.0
20560.0,21000.0,20520.0,20920.0,14630750.0,-1.0
20800.0,20800.0,20400.0,20600.0,11614950.0,1.0
20820.0,20960.0,20480.0,20720.0,17084400.0,-1.0
21020.0,21040.0,20440.0,20600.0,15359650.0,1.0
20760.0,21440.0,20740.0,21440.0,22385800.0,1.0
21800.0,22100.0,21520.0,22100.0,25550800.0,1.0
21840.0,22500.0,21840.0,22280.0,22751300.0,-1.0
22320.0,22420.0,21880.0,22260.0,17655150.0,1.0
22400.0,22500.0,22220.0,22500.0,12741200.0,-1.0
22580.0,22600.0,22180.0,22300.0,16354450.0,-1.0
22100.0,22400.0,21780.0,22140.0,21731350.0,-1.0
22140.0,22140.0,21560.0,21580.0,22849650.0,1.0
21720.0,22080.0,21360.0,21600.0,22402650.0,-1.0
21420.0,21680.0,21120.0,21320.0,17801400.0,1.0
21680.0,21820.0,21320.0,21480.0,15837500.0,1.0
21540.0,21920.0,21460.0,21860.0,11921950.0,-1.0
21980.0,22000.0,21680.0,21840.0,11809400.0,-1.0
21740.0,21800.0,21200.0,21680.0,24005850.0,-1.0
21680.0,21680.0,21220.0,21240.0,18579100.0,1.0
21380.0,21780.0,21340.0,21660.0,16017250.0,-1.0
21680.0,21780.0,21480.0,21600.0,12317400.0,1.0
21960.0,22760.0,21840.0,22700.0,28522350.0,-1.0
22600.0,22800.0,22420.0,22700.0,15411800.0,1.0
23180.0,23600.0,23120.0,23520.0,17308450.0,-1.0
23560.0,23880.0,23320.0,23500.0,14814150.0,1.0
23500.0,23960.0,23300.0,23600.0,10808250.0,1.0
23640.0,24000.0,23440.0,23940.0,11779250.0,-1.0
23460.0,23580.0,23020.0,23200.0,23259200.0,1.0
23060.0,23720.0,23060.0,23600.0,14240300.0,-1.0
23480.0,23600.0,23180.0,23420.0,8273300.0,1.0
23920.0,24000.0,23620.0,23700.0,16648100.0,1.0
23820.0,24180.0,23820.0,24120.0,17278300.0,-1.0
24300.0,24340.0,23580.0,23640.0,18023700.0,-1.0
23800.0,23820.0,23320.0,23480.0,11175250.0,1.0
23580.0,23860.0,23340.0,23600.0,10572850.0,-1.0
23500.0,23660.0,23300.0,23440.0,11521550.0,1.0
23600.0,23720.0,23300.0,23600.0,20270400.0,1.0
23820.0,24620.0,23760.0,24600.0,18228800.0,-1.0
24480.0,24520.0,24200.0,24200.0,11826950.0,1.0
24000.0,24580.0,24000.0,24420.0,11985550.0,1.0
24600.0,25100.0,24600.0,25000.0,18279650.0,-1.0
25020.0,25200.0,24840.0,25000.0,14038800.0,-1.0
25200.0,25340.0,24760.0,24760.0,18070200.0,1.0
24700.0,25360.0,24680.0,25200.0,11881850.0,1.0
25340.0,25540.0,25200.0,25340.0,11935500.0,-1.0
25200.0,25200.0,24840.0,24840.0,12913550.0,1.0
24700.0,25260.0,24700.0,25160.0,12675450.0,1.0
24860.0,25480.0,24860.0,25220.0,10818600.0,1.0
25360.0,25500.0,25220.0,25500.0,9237800.0,1.0
25700.0,26220.0,25520.0,26220.0,14186350.0,-1.0
26000.0,26160.0,25900.0,26040.0,9914550.0,-1.0
25980.0,25980.0,25600.0,25600.0,11670000.0,-1.0
25400.0,25600.0,25140.0,25500.0,15281700.0,1.0
25500.0,25980.0,25220.0,25980.0,12582950.0,1.0
26400.0,26780.0,26040.0,26700.0,16507900.0,-1.0
26620.0,27020.0,26300.0,26400.0,14599350.0,1.0
26040.0,26700.0,25940.0,26600.0,12921350.0,1.0
26540.0,26680.0,26260.0,26640.0,10289650.0,-1.0
26400.0,26600.0,26120.0,26340.0,8572600.0,-1.0
26280.0,26400.0,26140.0,26220.0,11176100.0,-1.0
25660.0,25980.0,25360.0,25460.0,25240650.0,-1.0
25300.0,25540.0,25200.0,25360.0,35409200.0,-1.0
25460.0,25520.0,25000.0,25180.0,15222400.0,-1.0
25020.0,25280.0,24820.0,24980.0,14552300.0,1.0
25540.0,26040.0,25380.0,25860.0,17253750.0,1.0
25840.0,26140.0,25780.0,26140.0,13156400.0,-1.0
25880.0,25940.0,25560.0,25640.0,9900550.0,-1.0
25380.0,25600.0,25240.0,25580.0,8388400.0,1.0
25300.0,25720.0,25240.0,25660.0,13238350.0,1.0
26080.0,26300.0,25860.0,26100.0,13821600.0,1.0
26400.0,26800.0,26340.0,26800.0,16479500.0,1.0
27100.0,27660.0,27020.0,27480.0,15905350.0,1.0
27900.0,28180.0,27540.0,27800.0,15757100.0,1.0
28200.0,28360.0,27980.0,28200.0,18420750.0,-1.0
28040.0,28200.0,27960.0,28020.0,10327050.0,-1.0
27500.0,27960.0,26980.0,27200.0,20484300.0,-1.0
26840.0,27060.0,26500.0,26840.0,18908450.0,-1.0
26960.0,27040.0,26780.0,26820.0,12048600.0,-1.0
26700.0,26960.0,26480.0,26620.0,12661700.0,-1.0
26580.0,26720.0,26440.0,26540.0,13145000.0,-1.0
26300.0,26460.0,26060.0,26060.0,13626400.0,1.0
26100.0,26540.0,26080.0,26280.0,15092100.0,-1.0
26080.0,26400.0,26000.0,26220.0,15558100.0,-1.0
25960.0,26000.0,24560.0,24600.0,38488900.0,-1.0
24600.0,24860.0,24020.0,24460.0,33041100.0,-1.0
24080.0,24100.0,23300.0,23320.0,30023750.0,1.0
23880.0,24320.0,23800.0,24180.0,23702750.0,1.0
25100.0,25100.0,24540.0,24800.0,23830550.0,-1.0
24800.0,24800.0,23900.0,24420.0,16157100.0,1.0
24260.0,24500.0,23960.0,24500.0,15251250.0,-1.0
24660.0,24920.0,24460.0,24500.0,10164250.0,1.0
24240.0,24760.0,24120.0,24760.0,10815350.0,-1.0
24760.0,24800.0,24300.0,24520.0,12653250.0,-1.0
24260.0,24260.0,23840.0,24220.0,22106900.0,1.0
24260.0,24740.0,23980.0,24660.0,13554450.0,-1.0
23960.0,24100.0,23840.0,23920.0,18068750.0,1.0
24020.0,24180.0,23860.0,24060.0,12848900.0,1.0
24780.0,25300.0,24660.0,25300.0,20928350.0,-1.0
25500.0,25500.0,24900.0,24940.0,9956350.0,1.0
25440.0,25500.0,25320.0,25360.0,9906200.0,-1.0
24920.0,25200.0,24900.0,25100.0,8805200.0,1.0
25320.0,25480.0,25120.0,25420.0,9572600.0,-1.0
25380.0,25420.0,25120.0,25220.0,21995050.0,-1.0
25000.0,25200.0,24280.0,24340.0,30404200.0,1.0
24800.0,25140.0,24680.0,24860.0,17608150.0,1.0
24900.0,24940.0,24440.0,24880.0,14839400.0,1.0
24980.0,25300.0,24900.0,25040.0,13237700.0,-1.0
24680.0,24840.0,24520.0,24540.0,12753750.0,-1.0
23780.0,24040.0,23600.0,23640.0,31294350.0,-1.0
23420.0,23560.0,22560.0,22640.0,41318100.0,1.0
22660.0,22980.0,22580.0,22780.0,25283500.0,1.0
22800.0,23540.0,22600.0,23340.0,23542000.0,1.0
23340.0,23600.0,23060.0,23360.0,10398350.0,1.0
23340.0,24020.0,23060.0,24020.0,18604450.0,-1.0
24160.0,24180.0,23420.0,23480.0,19106750.0,1.0
23640.0,23860.0,23400.0,23500.0,15801550.0,1.0
23640.0,23940.0,23560.0,23820.0,19158750.0,-1.0
23740.0,23880.0,23540.0,23700.0,9068550.0,-1.0
23880.0,23880.0,23060.0,23220.0,21158900.0,-1.0
22700.0,22760.0,22520.0,22520.0,21282300.0,1.0
22700.0,22840.0,22420.0,22540.0,17720700.0,-1.0
22580.0,22660.0,22160.0,22360.0,18001300.0,-1.0
22420.0,22520.0,21820.0,21820.0,24858600.0,1.0
21920.0,22880.0,21820.0,22780.0,27070750.0,1.0
22900.0,23100.0,22660.0,23040.0,15261950.0,1.0
22960.0,23560.0,22720.0,23360.0,15885300.0,-1.0
23580.0,23700.0,22760.0,23080.0,14618050.0,1.0
23600.0,24040.0,23440.0,23900.0,24847100.0,-1.0
24040.0,24060.0,23820.0,23820.0,11992100.0,-1.0
23300.0,23400.0,23100.0,23240.0,12844350.0,1.0
23300.0,23500.0,23180.0,23400.0,14598050.0,-1.0
23060.0,23440.0,22780.0,23160.0,13609850.0,1.0
23380.0,23480.0,23200.0,23440.0,13654750.0,1.0
23900.0,24660.0,23820.0,24660.0,26686200.0,1.0
25200.0,25560.0,25020.0,25500.0,19113350.0,1.0
25600.0,26680.0,25500.0,26180.0,33735650.0,-1.0
25840.0,26300.0,25660.0,26000.0,19039100.0,-1.0
26000.0,26080.0,25220.0,25260.0,15951250.0,-1.0
24800.0,25340.0,24760.0,24860.0,15582650.0,1.0
25700.0,26100.0,25640.0,25960.0,12289150.0,-1.0
26060.0,26080.0,25680.0,25880.0,10258400.0,1.0
26120.0,26560.0,26020.0,26400.0,19459150.0,1.0
26420.0,26960.0,26360.0,26800.0,30612650.0,1.0
26700.0,26960.0,26600.0,26960.0,14733250.0,-1.0
26840.0,26940.0,26460.0,26500.0,9891050.0,1.0
26520.0,27000.0,26520.0,26900.0,14396850.0,-1.0
27080.0,27100.0,26760.0,26900.0,14824150.0,-1.0
26880.0,26900.0,25720.0,25900.0,27642800.0,-1.0
25400.0,25660.0,25100.0,25660.0,19944800.0,-1.0
25840.0,26040.0,25640.0,25640.0,15315200.0,-1.0
25380.0,25620.0,25140.0,25280.0,16031200.0,1.0
25220.0,25740.0,24980.0,25740.0,13857750.0,-1.0
25400.0,25740.0,25280.0,25500.0,14077200.0,-1.0
23780.0,24060.0,23460.0,23600.0,63803450.0,1.0
23720.0,24180.0,23600.0,23900.0,27767400.0,1.0
24180.0,24700.0,24140.0,24600.0,23415550.0,-1.0
24560.0,24580.0,24040.0,24300.0,16211400.0,1.0
24220.0,24680.0,24140.0,24660.0,20301300.0,-1.0
24400.0,24700.0,24020.0,24360.0,13903800.0,-1.0
24380.0,24560.0,24200.0,24360.0,9916550.0,-1.0
24100.0,24240.0,23780.0,23780.0,17381950.0,1.0
24000.0,24060.0,23860.0,23920.0,12373750.0,1.0
24600.0,25020.0,24400.0,25000.0,25512400.0,-1.0
25200.0,25280.0,25000.0,25000.0,15883700.0,1.0
24800.0,25300.0,24640.0,25120.0,9890800.0,1.0
25360.0,25900.0,25180.0,25880.0,18473250.0,1.0
25980.0,26100.0,25620.0,26020.0,19489950.0,1.0
26600.0,26780.0,26540.0,26720.0,24872500.0,-1.0
26720.0,26720.0,26240.0,26300.0,14896000.0,-1.0
26280.0,26720.0,26160.0,26300.0,11232300.0,-1.0
26120.0,26460.0,25960.0,26280.0,12114550.0,-1.0
25860.0,26100.0,25680.0,25740.0,14199800.0,1.0
26000.0,26140.0,25900.0,26040.0,14913400.0,1.0
26000.0,26560.0,25840.0,26540.0,13195450.0,-1.0
26200.0,26680.0,26200.0,26540.0,11348000.0,-1.0
26260.0,26500.0,26120.0,26500.0,12054550.0,1.0
26540.0,26840.0,26460.0,26760.0,14541600.0,1.0
27180.0,27200.0,26780.0,26920.0,17906350.0,1.0
27080.0,27420.0,27040.0,27380.0,13376250.0,-1.0
27020.0,27460.0,26780.0,27340.0,19127200.0,1.0
27740.0,27800.0,27040.0,27400.0,17828800.0,1.0
27500.0,27580.0,27200.0,27460.0,12037600.0,-1.0
27260.0,27620.0,27260.0,27440.0,8788650.0,-1.0
27060.0,27200.0,26500.0,26500.0,12976700.0,-1.0
26200.0,26400.0,25740.0,26080.0,23779850.0,-1.0
26100.0,26240.0,25760.0,25920.0,14977250.0,1.0
25920.0,26240.0,25740.0,26000.0,10334000.0,1.0
26520.0,26620.0,26300.0,26600.0,10671300.0,1.0
26840.0,26920.0,26320.0,26720.0,8984550.0,1.0
26720.0,26820.0,26560.0,26740.0,10498450.0,-1.0
26460.0,26500.0,25980.0,26040.0,13969950.0,1.0
25540.0,26340.0,25520.0,26300.0,11741150.0,-1.0
26380.0,26440.0,26040.0,26260.0,9253550.0,-1.0
25940.0,26180.0,25780.0,26000.0,13454500.0,1.0
25920.0,26440.0,25820.0,26440.0,11881100.0,-1.0
26120.0,26240.0,25740.0,25740.0,13793850.0,1.0
25960.0,25980.0,25580.0,25980.0,11448050.0,-1.0
25980.0,26080.0,25840.0,25960.0,6643850.0,1.0
26120.0,26240.0,25980.0,26200.0,10604850.0,-1.0
25900.0,26040.0,25800.0,25940.0,10455600.0,1.0
26380.0,26660.0,26260.0,26540.0,18521400.0,1.0
26560.0,26980.0,26400.0,26820.0,13062050.0,1.0
26980.0,26980.0,26640.0,26980.0,8981800.0,1.0
26860.0,27240.0,26700.0,27240.0,9676400.0,-1.0
26960.0,27140.0,26820.0,27000.0,15326600.0,-1.0
26700.0,27020.0,26520.0,26820.0,14550300.0,1.0
26620.0,26940.0,26620.0,26900.0,6959250.0,1.0
26940.0,26980.0,26520.0,26980.0,7325850.0,1.0
27140.0,27140.0,26920.0,27100.0,10436000.0,-1.0
26700.0,26760.0,26520.0,26620.0,9959100.0,-1.0
26440.0,26520.0,26020.0,26140.0,12172550.0,1.0
26300.0,26840.0,26260.0,26640.0,10137500.0,1.0
27060.0,27300.0,26920.0,27280.0,13420300.0,1.0
27520.0,27940.0,27440.0,27680.0,17780400.0,1.0
27880.0,28380.0,27820.0,28340.0,14930950.0,1.0
28440.0,28840.0,28340.0,28740.0,12322050.0,-1.0
28840.0,28860.0,27980.0,28080.0,13749850.0,1.0
28100.0,28560.0,28080.0,28320.0,11836200.0,-1.0
28000.0,28760.0,27920.0,28260.0,14055800.0,1.0
28040.0,28440.0,28040.0,28280.0,13073300.0,-1.0
28460.0,28500.0,27980.0,28120.0,16427600.0,1.0
28400.0,28720.0,28160.0,28600.0,10220850.0,-1.0
28640.0,28680.0,28400.0,28600.0,9504900.0,1.0
28600.0,29100.0,28540.0,29100.0,12436400.0,-1.0
29360.0,29420.0,28680.0,29080.0,14248700.0,1.0
29000.0,29960.0,29000.0,29600.0,15882450.0,1.0
30120.0,30120.0,29700.0,29820.0,13056100.0,-1.0
29960.0,29960.0,29380.0,29520.0,12657350.0,1.0
29460.0,29920.0,29460.0,29800.0,15244450.0,1.0
30000.0,30660.0,29860.0,30660.0,30680500.0,-1.0
30320.0,30720.0,30160.0,30300.0,13905250.0,-1.0
30020.0,30480.0,29940.0,30060.0,15511100.0,1.0
30000.0,30320.0,29900.0,30300.0,13538450.0,-1.0
30300.0,30580.0,29900.0,30060.0,20128500.0,-1.0
29860.0,29920.0,28800.0,28840.0,27576200.0,1.0
28960.0,29520.0,28840.0,29480.0,14488550.0,-1.0
29600.0,30060.0,29400.0,29400.0,14038700.0,1.0
29400.0,30000.0,29400.0,29920.0,9143900.0,1.0
29760.0,30600.0,29740.0,30440.0,10562750.0,1.0
30660.0,31520.0,30540.0,31520.0,11449650.0,-1.0
31640.0,31680.0,30860.0,30860.0,14227400.0,-1.0
30800.0,30840.0,30200.0,30500.0,12999800.0,-1.0
30300.0,30560.0,30000.0,30400.0,12610950.0,-1.0
30260.0,30340.0,29960.0,30000.0,13822250.0,-1.0
30000.0,30260.0,29820.0,30000.0,12659950.0,1.0
30300.0,30680.0,30000.0,30600.0,14663600.0,1.0
30960.0,30960.0,30140.0,30660.0,11913550.0,1.0
30780.0,31040.0,30560.0,31040.0,7999950.0,-1.0
31200.0,31200.0,30240.0,30240.0,10727150.0,-1.0
30280.0,30520.0,29660.0,29840.0,16221000.0,-1.0
30040.0,30040.0,29000.0,29380.0,20236700.0,1.0
29600.0,29740.0,29100.0,29600.0,12516600.0,-1.0
29280.0,29500.0,28960.0,29080.0,14519650.0,1.0
28900.0,29740.0,28900.0,29600.0,11947400.0,-1.0
30000.0,30040.0,29460.0,29460.0,9293550.0,-1.0
29360.0,29380.0,28820.0,29060.0,15999050.0,-1.0
29200.0,29220.0,28100.0,28340.0,21795250.0,-1.0
27920.0,28020.0,27420.0,27440.0,30852150.0,1.0
27800.0,28360.0,27600.0,28180.0,21616550.0,1.0
28520.0,28800.0,28240.0,28800.0,16170100.0,1.0
28600.0,28960.0,28440.0,28960.0,16052800.0,-1.0
29200.0,29200.0,28440.0,28820.0,11576200.0,-1.0
29000.0,29060.0,28340.0,28740.0,12861900.0,-1.0
28300.0,28860.0,28280.0,28700.0,11388100.0,-1.0
28800.0,28860.0,28540.0,28540.0,6897150.0,-1.0
28780.0,28780.0,28400.0,28400.0,9721100.0,1.0
28360.0,29400.0,28300.0,29240.0,13423850.0,1.0
29680.0,29680.0,29180.0,29360.0,8419750.0,1.0
29480.0,29780.0,29120.0,29740.0,9209050.0,1.0
29800.0,29880.0,29540.0,29800.0,7534100.0,1.0
29800.0,29960.0,29540.0,29960.0,7599950.0,-1.0
29800.0,30020.0,29620.0,29800.0,7109950.0,1.0
29600.0,29980.0,29580.0,29840.0,6132250.0,1.0
30040.0,30900.0,29940.0,30900.0,18039350.0,1.0
30800.0,31160.0,30700.0,31000.0,13123650.0,-1.0
30600.0,30960.0,30400.0,30600.0,13852650.0,-1.0
30980.0,30980.0,30600.0,30600.0,8897550.0,-1.0
30300.0,30760.0,30160.0,30540.0,9244750.0,-1.0
31180.0,31180.0,30380.0,30540.0,8938200.0,1.0
30600.0,31080.0,30600.0,30880.0,12784200.0,-1.0
31260.0,31260.0,30600.0,30780.0,13276850.0,1.0
31120.0,31280.0,30960.0,31000.0,9294600.0,1.0
31440.0,31500.0,30940.0,31200.0,10148650.0,-1.0
30960.0,31000.0,30240.0,30400.0,13482700.0,-1.0
30300.0,30340.0,29780.0,29980.0,18941000.0,1.0
29860.0,30240.0,29700.0,30160.0,13748250.0,-1.0
30080.0,30240.0,29800.0,29880.0,8746550.0,1.0
30120.0,30580.0,30020.0,30540.0,11303550.0,-1.0
30560.0,30680.0,29980.0,30400.0,12557800.0,-1.0
30580.0,30580.0,29600.0,29600.0,36618350.0,-1.0
29200.0,29200.0,28680.0,28900.0,26439550.0,1.0
29000.0,29840.0,28960.0,29500.0,13977100.0,-1.0
29200.0,29700.0,29120.0,29200.0,13515750.0,-1.0
29220.0,29480.0,29120.0,29140.0,11768550.0,-1.0
29160.0,29360.0,29040.0,29100.0,10687100.0,1.0
29600.0,29900.0,29400.0,29900.0,10272050.0,1.0
29900.0,30440.0,29820.0,30180.0,16830000.0,-1.0
30300.0,30320.0,29740.0,30080.0,12881400.0,1.0
30060.0,30200.0,29940.0,30200.0,7989600.0,1.0
30480.0,30640.0,30340.0,30540.0,9533700.0,-1.0
30700.0,30700.0,30240.0,30240.0,5295500.0,1.0
30200.0,30640.0,30200.0,30500.0,8574850.0,-1.0
30520.0,30560.0,30180.0,30420.0,10882700.0,-1.0
30340.0,30380.0,29980.0,30120.0,10700450.0,-1.0
30100.0,30320.0,29860.0,30100.0,14977350.0,1.0
30100.0,30620.0,29940.0,30400.0,12959500.0,1.0
30540.0,30600.0,30200.0,30560.0,9244000.0,-1.0
30800.0,30800.0,30260.0,30420.0,11779700.0,1.0
30420.0,30800.0,30360.0,30800.0,11291500.0,-1.0
30800.0,31000.0,30260.0,30340.0,10744050.0,1.0
30060.0,30700.0,30060.0,30460.0,10767300.0,1.0
30100.0,30640.0,30020.0,30560.0,18551850.0,-1.0
31320.0,31320.0,30280.0,30360.0,10491100.0,-1.0
30400.0,30440.0,29620.0,29660.0,13358400.0,-1.0
29300.0,29840.0,29100.0,29500.0,15704000.0,1.0
29800.0,30060.0,29300.0,30060.0,9335850.0,-1.0
30000.0,30060.0,29480.0,29660.0,8864850.0,1.0
29700.0,29880.0,29480.0,29720.0,10086550.0,1.0
29400.0,29880.0,29400.0,29880.0,10463900.0,-1.0
29900.0,29940.0,29440.0,29720.0,11651600.0,-1.0
29820.0,29840.0,29500.0,29620.0,8500150.0,1.0
29800.0,30600.0,29760.0,30400.0,18705000.0,1.0
30520.0,30640.0,30340.0,30560.0,10048950.0,1.0
30700.0,30740.0,30420.0,30700.0,6559050.0,-1.0
30800.0,30800.0,30240.0,30280.0,8654300.0,-1.0
30160.0,30160.0,29820.0,29860.0,11434500.0,-1.0
29860.0,29960.0,29580.0,29760.0,14921950.0,1.0
29800.0,30400.0,29780.0,30300.0,10806150.0,-1.0
30280.0,30280.0,29520.0,29520.0,11794850.0,1.0
29420.0,29600.0,29240.0,29540.0,8750100.0,1.0
29740.0,30000.0,29660.0,30000.0,9002650.0,-1.0
29700.0,30000.0,29680.0,30000.0,10594800.0,1.0
30020.0,30280.0,30000.0,30160.0,14657550.0,-1.0
30040.0,30240.0,29920.0,29940.0,12288850.0,-1.0
30200.0,30200.0,29700.0,29840.0,11600400.0,1.0
30080.0,30200.0,29820.0,30180.0,9923100.0,-1.0
29840.0,30040.0,29680.0,29680.0,11994150.0,1.0
29740.0,29880.0,29440.0,29720.0,10190600.0,1.0
